958,left,29282,0,0,320,66,75,332,0,0,enabled,l,go 29665;,
959,-,30320,0,0,122,478,542,127,0,0,enabled,a,go 29906;pm AR Lite Wind Mov;vm 50;,
960,marker,30320,178,219,65,40,46,68,185,249,enabled,,,
961,-,30320,163,206,95,66,75,99,170,234,enabled,,cb MY_Spaceship pullBreakerBegan:2\pullBreakerMoved:2\pullBreakerEnded:2;,
962,-,29906,0,0,320,480,544,332,0,0,enabled,a,go 29282;pm AR Lite Wind Mov;vm 180;,
963,-,29906,65,200,207,83,95,215,68,227,enabled,o,go 30320;pm AR Lite Wind Mov;vm 250;,
964,New Button,23279,0,0,23,7,8,24,0,0,enabled,,,
965,-,62129,0,168,271,104,118,282,0,191,enabled,o,go 85634;vm 100;,
966,left,62129,0,0,320,75,85,332,0,0,enabled,l,go 64325;,
967,right,62129,0,406,320,75,85,332,0,461,enabled,r,go 66387;,
968,left,66387,0,0,320,143,163,332,0,0,enabled,l,go 62129;,
969,right,66387,0,325,320,156,177,332,0,369,enabled,r,go 61232;,
970,-,66387,0,126,320,203,231,332,0,143,enabled,o,go 66650;,
971,left,64325,0,0,320,166,189,332,0,0,enabled,l,go 61232;,
972,right,64325,0,340,320,169,192,332,0,386,enabled,r,go 62129;,
973,-,64325,0,148,320,188,214,332,0,168,enabled,o,go 66941;,
974,up,61232,165,179,154,117,133,160,172,203,enabled,u,go 61932;,
975,right,61232,0,369,319,116,132,331,0,419,enabled,r,go 64325;,
976,left,61232,0,0,319,120,136,331,0,0,enabled,l,go 66387;,
977,marker,61932,183,225,74,28,32,77,190,255,enabled,,,
978,-,61932,123,165,196,150,170,204,128,187,enabled,o,go 62394;,
979,-,61932,0,2,193,476,540,201,0,3,enabled,o,go 61232;,
980,down,61932,0,129,133,228,259,138,0,147,enabled,d,go 61232;,
981,-,66650,0,195,320,67,76,332,0,221,enabled,o,go 67498;,
982,-,66650,0,148,319,45,51,331,0,168,enabled,o,go 68068;,
983,right,66650,0,292,320,188,214,332,0,331,enabled,r,go 68717;,
984,left,66650,0,0,320,120,136,332,0,0,enabled,l,go 68717;,
985,marker,66650,308,262,10,17,20,11,320,297,enabled,,,
986,-,66941,0,199,320,87,99,332,0,226,enabled,o,go 67498;,
987,-,66941,0,285,320,43,49,332,0,323,enabled,o,go 67709;,
988,left,66941,0,0,320,163,185,332,0,0,enabled,l,go 68606;,
989,right,66941,0,345,320,176,200,332,0,391,enabled,r,go 68606;,
990,marker,66941,306,182,10,24,28,11,318,207,enabled,,,
991,-,68717,0,215,317,69,79,329,0,244,enabled,o,go 61232;,
992,-,68717,0,285,320,49,56,332,0,323,enabled,o,go 64325;,
993,left,68717,0,0,320,170,193,332,0,0,enabled,l,go 66650;,
994,right,68717,0,343,320,173,197,332,0,389,enabled,r,go 66650;,
995,marker,68717,292,194,27,11,13,29,303,220,enabled,,,
996,-,68606,0,197,306,72,82,318,0,224,enabled,o,go 61232;,
997,-,68606,0,150,320,47,54,332,0,170,enabled,o,go 66387;,
998,right,68606,0,324,320,188,214,332,0,368,enabled,r,go 66941;,
999,left,68606,0,0,320,132,150,332,0,0,enabled,l,go 66941;,
1000,marker,68606,292,270,26,10,12,27,303,306,enabled,,,
1001,up,67498,162,180,157,116,132,163,169,204,enabled,u,go 67304;,
1002,right,67498,0,352,319,140,159,331,0,399,enabled,r,go 67709;,
1003,left,67498,0,0,319,136,155,331,0,0,enabled,l,go 68068;,
1004,marker,67304,193,173,96,146,166,100,201,197,enabled,,,
1005,down,67304,0,3,186,475,539,193,0,4,enabled,d,go 67498;,
1006,-,67304,106,177,213,142,161,221,110,201,enabled,o,go 69187;,
1007,left,68289,0,0,320,98,112,332,0,0,enabled,l,go 67709;,
1008,right,68289,0,397,320,85,97,332,0,450,enabled,r,go 68068;,
1009,left,67709,0,0,320,155,176,332,0,0,enabled,l,go 67498;,
1010,right,67709,0,328,320,147,167,332,0,372,enabled,r,go 68289;,
1011,-,67709,0,156,320,172,195,332,0,177,enabled,o,go 68717;,
1012,right,68068,0,330,320,160,182,332,0,374,enabled,r,go 67498;,
1013,left,68068,0,0,320,153,174,332,0,0,enabled,l,go 68289;,
1014,-,68068,0,142,320,172,195,332,0,161,enabled,o,go 68606;,
1015,-,66100,0,0,320,480,544,332,0,0,enabled,o,go 68940;,
1016,-,66100,47,112,214,270,306,223,49,127,enabled,,,
1017,-,70175,0,0,320,480,544,332,0,0,enabled,o,go 68940;,
1018,-,70175,47,112,214,270,306,223,49,127,enabled,,,
1019,-,70509,0,0,320,480,544,332,0,0,enabled,o,go 68940;,
1020,-,70509,47,112,214,270,306,223,49,127,enabled,,,
1021,-,70908,0,0,320,480,544,332,0,0,enabled,o,go 68940;,
1022,-,70908,47,112,214,270,306,223,49,127,enabled,,,
1023,marker,61001,115,190,129,103,117,134,120,216,enabled,,,
1024,none,61001,0,129,316,217,246,328,0,147,enabled,o,ps DR Elev Open;go 64906;vm 100;,
1025,marker2,61001,33,354,84,55,63,88,35,402,enabled,o,go 65111;,
1026,door,64906,0,135,313,210,238,325,0,153,enabled,,,
1027,-,64906,0,185,319,160,182,331,0,210,enabled,o,go 61232;vm 180;,
1028,none,64906,0,108,314,83,95,326,0,123,enabled,o,ps DR Elev Close;go 61001;vm 70;,
1029,marker,64906,295,229,14,25,29,15,307,260,enabled,,,
1030,marker2,64906,32,351,87,58,66,91,34,398,enabled,,ps SW PushButton In;ps SW Buzzer;,
1031,left,86247,0,0,319,65,74,331,0,0,enabled,l,go 62806;,
1032,right,86247,0,414,319,65,74,331,0,470,enabled,r,go 62704;,
1033,down,62806,0,122,152,229,260,158,0,139,enabled,d,go 63062;,
1034,right,62806,0,332,307,147,167,319,0,377,enabled,r,go 86247;,
1035,left,62806,0,0,306,143,163,318,0,0,enabled,l,go 81698;,
1036,marker,62806,154,225,25,27,31,26,160,255,enabled,,,
1037,-,63062,161,0,158,472,535,164,168,0,enabled,o,go 62806;,
1038,-,63062,1,149,222,167,190,231,2,169,enabled,o,go 62129;,
1039,right,62704,0,337,320,147,167,332,0,382,enabled,r,go 81698;,
1040,left,62704,0,0,319,139,158,331,0,0,enabled,l,go 86247;,
1041,marker,62704,32,205,287,67,76,298,34,233,enabled,,,
1042,left,81698,0,0,319,58,66,331,0,0,enabled,l,go 62704;,
1043,right,81698,0,394,319,85,97,331,0,447,enabled,r,go 62806;,
1044,left,86555,0,0,319,71,81,331,0,0,enabled,l,go 68940;,
1045,right,86555,0,395,319,84,96,331,0,448,enabled,r,go 69458;,
1046,-,68940,28,82,290,307,348,301,30,93,enabled,,,
1047,-,68940,12,71,302,327,371,314,13,81,enabled,,,
1048,mkr,68940,182,195,73,90,102,76,189,221,enabled,o,go 70509;,
1049,left,68940,0,0,320,114,130,332,0,0,enabled,l,go 87373;,
1050,right,68940,0,374,320,119,135,332,0,424,enabled,r,go 86555;,
1051,left,69458,0,0,319,165,187,331,0,0,enabled,l,go 86555;,
1052,right,69458,0,327,320,165,187,332,0,371,enabled,r,go 87373;,
1053,down,69458,0,148,150,192,218,156,0,168,enabled,d,go 69720;,
1054,marker,69458,135,240,109,8,10,114,141,272,enabled,,,
1055,left,69458,0,0,319,81,92,331,0,0,enabled,l,go 86555;,
1056,up,69720,0,0,320,480,544,332,0,0,enabled,u,go 69458;,
1057,-,69720,0,137,268,207,235,279,0,156,enabled,o,go 68289;,
1058,left,87373,0,0,319,75,85,331,0,0,enabled,l,go 69458;,
1059,right,87373,0,404,319,75,85,331,0,458,enabled,r,go 68940;,
1060,marker,62394,65,217,254,42,48,264,68,246,enabled,,,
1061,-,62394,46,135,273,203,231,284,48,153,enabled,o,go 62704;,
1062,-,62394,0,0,117,480,544,122,0,0,enabled,o,go 61932;,
1063,-,69187,0,0,319,472,535,331,0,0,enabled,o,go 67304;,
1064,marker,69187,172,208,49,61,70,51,179,236,enabled,,,
1065,-,69187,64,127,255,245,278,265,67,144,enabled,o,go 68940;,
1066,down,78339,0,0,149,480,544,155,0,0,enabled,d,go 38896;,
1067,right,38607,0,351,319,128,146,331,0,398,enabled,r,go 38896;,
1068,none,38607,131,360,60,60,68,63,136,408,enabled,o,sc Planetarium1-N (off-button);sv MY_PlaLight=YES;ps SW Pushbutton In!Out;go 30633;,
1069,left,38607,0,0,319,120,136,331,0,0,enabled,l,go 38896;,
1070,-,38607,0,112,287,179,203,298,0,127,enabled,o,go 9457;pm AR Lite Wind Mov;vm 70;in 0.5\ps DR Creak2;in 1.6\ps DR Door Close;,
1071,up,38607,285,0,34,480,544,36,296,0,enabled,u,go 78339;,
1072,right,30633,0,363,320,144,164,332,0,412,enabled,r,go 30143;,
1073,left,30633,0,0,320,114,130,332,0,0,enabled,l,go 30143;,
1074,none,30633,126,356,60,60,68,63,131,404,enabled,o,sc Planetarium1-N (on-button);sv MY_PlaLight=NO;ps SW Pushbutton In!Out;go 38607;,
1075,-,30633,0,162,281,130,148,292,0,184,enabled,o,go 9457;pm AR Lite Wind Mov;vm 70;in 0.5\ps DR Creak2;in 1.6\ps DR Door Close;,
1076,right,38896,0,395,245,84,96,255,0,448,enabled,r,go 38607;,
1077,left,38896,0,0,251,60,68,261,0,0,enabled,l,go 38607;,
1078,-,38896,4,154,226,179,203,235,5,175,enabled,o,go 41124;,
1079,up,38896,224,0,95,480,544,99,233,0,enabled,u,go 78339;,
1080,right,30143,0,364,320,120,136,332,0,413,enabled,r,go 30633;,
1081,left,30143,0,0,319,122,139,331,0,0,enabled,l,go 30633;,
1082,-,30143,16,161,218,158,180,227,17,183,enabled,o,go 42183;,
1083,right,41827,0,395,319,84,96,331,0,448,enabled,r,go 41124;,
1084,left,41827,0,0,320,76,87,332,0,0,enabled,l,go 41124;,
1085,-,41827,14,192,210,142,161,218,15,218,enabled,o,go 38607;,
1086,up,41827,239,0,80,480,544,83,248,0,enabled,u,go 78339;,
1087,right,42482,0,367,320,118,134,332,0,416,enabled,r,go 42183;,
1088,-,42482,32,168,218,174,198,227,34,191,enabled,o,go 30633;,
1089,left,42482,0,0,319,114,130,331,0,0,enabled,l,go 42183;,
1090,-,41124,0,130,320,291,330,332,0,148,enabled,o,go 41328;,
1091,right,41124,0,410,319,69,79,331,0,465,enabled,r,go 41827;,
1092,left,41124,0,0,320,97,110,332,0,0,enabled,l,go 41827;,
1093,right,42183,0,395,320,90,102,332,0,448,enabled,r,go 42482;,
1094,left,42183,0,0,320,104,118,332,0,0,enabled,l,go 42482;,
1095,-,42183,0,140,320,280,318,332,0,159,enabled,o,go 42659;,
1096,up,41328,182,5,137,468,531,143,189,6,enabled,u,go 41677;ps EL Servo Motor;,
1097,-,41328,0,0,188,480,544,196,0,0,enabled,o,go 41827;,
1098,up,42659,186,18,133,442,501,138,193,21,enabled,u,go 42800;pm MU Planetarium Mov;vm 60;ps EL Servo Motor;,
1099,-,42659,0,0,196,480,544,204,0,0,enabled,o,go 42482;,
1100,down,41677,0,0,319,480,544,331,0,0,enabled,d,go 41328;ps EL Servo Motor;,
1101,-,41677,21,54,264,396,449,274,22,62,enabled,,,
1102,KnobA,41677,171,244,25,23,27,26,178,277,enabled,,"?? MY_PlaBlinkyButton|ps MR PlanetMotors2,pa space=PlanetariumStarField\300=100=106=105\5\0.1\YES,in 3\pa space=stop\ca MY_Planetarium setStarMap:;",
1103,M1,41677,56,111,26,50,57,27,59,126,enabled,,,
1104,M2,41677,55,127,25,16,19,26,58,144,enabled,,,
1105,M3,41677,55,145,25,16,19,26,58,165,enabled,,,
1106,D1,41677,56,169,26,15,17,27,59,192,enabled,,,
1107,D2,41677,56,183,26,15,17,27,59,208,enabled,,,
1108,Y1,41677,56,206,26,15,17,27,59,234,enabled,,,
1109,Y2,41677,56,221,26,15,17,27,59,251,enabled,,,
1110,Y3,41677,56,235,26,15,17,27,59,267,enabled,,,
1111,Y4,41677,56,250,26,15,17,27,59,284,enabled,,,
1112,T1,41677,56,269,26,15,17,27,59,305,enabled,,,
1113,T2,41677,56,285,26,14,16,27,59,323,enabled,,,
1114,T3,41677,56,302,26,15,17,27,59,343,enabled,,,
1115,T4,41677,56,317,26,15,17,27,59,360,enabled,,,
1116,T5,41677,55,339,26,15,17,27,58,385,enabled,,,
1117,-,41677,110,274,19,16,19,20,115,311,enabled,,,
1118,-,41677,110,307,19,16,19,20,115,348,enabled,,,
1119,-,41677,110,338,19,16,19,20,115,384,enabled,,,
1120,-,41677,110,370,19,16,19,20,115,420,enabled,,,
1121,Month,41677,220,276,12,15,17,13,229,313,enabled,,,
1122,Day,41677,220,307,12,15,17,13,229,348,enabled,,,
1123,Year,41677,220,339,12,15,17,13,229,385,enabled,,,
1124,Time,41677,220,371,12,15,17,13,229,421,enabled,,,
1125,-,41677,236,274,19,16,19,20,245,311,enabled,,,
1126,-,41677,236,307,19,16,19,20,245,348,enabled,,,
1127,-,41677,236,338,19,16,19,20,245,384,enabled,,,
1128,-,41677,236,369,19,16,19,20,245,419,enabled,,,
1129,space,41677,131,107,101,92,105,105,136,122,enabled,,,
1130,down2,41677,28,22,258,209,237,268,30,25,enabled,d,go 41328;ps EL Servo Motor;,
1131,-,42800,0,0,320,480,544,332,0,0,enabled,d,go 42659;ps EL Servo Motor;,
1132,-,42800,22,30,283,419,475,294,23,34,enabled,,,
1133,KnobA,42800,171,244,25,23,27,26,178,277,enabled,,"?? MY_PlaBlinkyButton|ps MR PlanetMotors2,pa space=PlanetariumStarFieldLight\300=100=106=105\5\0.1\YES,in 3\pa space=stop\ca MY_Planetarium setStarMap:Light;",
1134,M1,42800,56,111,26,50,57,27,59,126,enabled,,,
1135,M2,42800,55,127,25,16,19,26,58,144,enabled,,,
1136,M3,42800,55,145,25,16,19,26,58,165,enabled,,,
1137,D1,42800,56,169,26,15,17,27,59,192,enabled,,,
1138,D2,42800,56,183,26,15,17,27,59,208,enabled,,,
1139,Y1,42800,56,206,26,15,17,27,59,234,enabled,,,
1140,Y2,42800,56,221,26,15,17,27,59,251,enabled,,,
1141,Y3,42800,56,235,26,15,17,27,59,267,enabled,,,
1142,Y4,42800,56,250,26,15,17,27,59,284,enabled,,,
1143,T2,42800,56,285,26,14,16,27,59,323,enabled,,,
1144,T3,42800,56,302,26,15,17,27,59,343,enabled,,,
1145,T4,42800,56,317,26,15,17,27,59,360,enabled,,,
1146,-,42800,110,274,19,16,19,20,115,311,enabled,,,
1147,-,42800,236,274,19,16,19,20,245,311,enabled,,,
1148,-,42800,110,307,19,16,19,20,115,348,enabled,,,
1149,-,42800,236,307,19,16,19,20,245,348,enabled,,,
1150,-,42800,236,338,19,16,19,20,245,384,enabled,,,
1151,-,42800,110,338,19,16,19,20,115,384,enabled,,,
1152,Day,42800,171,307,12,14,16,13,178,348,enabled,,,
1153,Year,42800,194,339,12,14,16,13,202,385,enabled,,,
1154,Month,42800,133,276,12,14,16,13,138,313,enabled,,,
1155,T1,42800,56,269,26,15,17,27,59,305,enabled,,,
1156,T5,42800,55,339,26,15,17,27,58,385,enabled,,,
1157,Time,42800,194,371,12,14,16,13,202,421,enabled,,,
1158,-,42800,236,369,19,16,19,20,245,419,enabled,,,
1159,-,42800,110,370,19,16,19,20,115,420,enabled,,,
1160,left,5726,0,0,319,91,104,331,0,0,enabled,l,go 5956;,
1161,gearMarker,5726,217,110,89,160,182,93,226,125,enabled,,,
1162,right,5726,0,400,319,79,90,331,0,454,enabled,r,go 5956;,
1163,-,5726,0,126,302,303,344,314,0,143,enabled,o,go 10316;pm BR Seagulls:Water Slosh Mx Mov;vm 40;,
1164,docmarker2,5956,126,84,24,25,29,25,131,96,enabled,,,
1165,docmarker,5956,135,84,20,22,25,21,141,96,enabled,,,
1166,boatMarker,5956,83,0,235,233,265,244,87,0,enabled,,,
1167,-,5956,0,59,244,157,178,254,0,67,enabled,o,go 6551;,
1168,left,5956,0,0,319,51,58,331,0,0,enabled,l,go 5726;,
1169,-,5956,0,216,252,129,147,262,0,245,enabled,o,go 6798;,
1170,qboa,5956,159,166,22,16,19,23,165,189,disabled,o,go 6551;,
1171,qdoc,5956,141,216,37,42,48,39,147,245,enabled,o,go 6551;,
1172,qdoc,5956,103,159,56,62,71,59,107,181,enabled,o,go 6551;,
1173,-,6278,0,98,299,238,270,311,0,112,enabled,o,go 5726;,
1174,right,6278,0,231,119,248,282,124,0,262,enabled,r,go 6551;,
1175,left,6278,0,0,319,61,70,331,0,0,enabled,l,go 6798;,
1176,gearMarker,6278,230,137,66,115,131,69,239,156,enabled,o,?? MY_GearGate|sc Platform1-E (gearOpen);go 5726;,
1177,right,6278,0,414,319,65,74,331,0,470,enabled,r,go 6798;,
1178,docMarker2,6551,181,227,21,20,23,22,188,258,enabled,,,
1179,boatMarker,6551,137,0,182,443,503,189,143,0,enabled,,,
1180,left,6551,0,0,319,45,51,331,0,0,enabled,l,go 5726;,
1181,docMarker,6551,180,226,22,19,22,23,187,257,enabled,,,
1182,-,6551,23,138,275,270,306,286,24,157,enabled,o,go 4495;pm BR Seagulls:Water Slosh Mx Mov;vm 180;,
1183,right,6551,0,408,319,71,81,331,0,463,enabled,r,go 6798;,
1184,qdoc,6551,134,335,60,84,96,63,140,380,enabled,o,go 4495;pm BR Seagulls:Water Slosh Mx Mov;vm 180;,
1185,qboa,6551,201,343,28,27,31,30,209,389,enabled,o,go 4495;pm BR Seagulls:Water Slosh Mx Mov;vm 180;,
1186,boatMarker,6798,0,0,319,116,132,331,0,0,enabled,,,
1187,left,6798,0,0,318,175,199,330,0,0,enabled,l,go 6551;,
1188,-,6798,0,174,271,174,198,282,0,198,enabled,o,go 7516;,
1189,right,6798,0,405,319,74,84,331,0,459,enabled,r,go 6278;,
1190,qdoc left,6798,0,84,86,88,100,90,0,96,enabled,o,go 6551;,
1191,qste,6798,97,247,81,80,91,85,101,280,enabled,o,go 7516;,
1192,gearMarker,7040,199,232,47,81,92,49,207,263,enabled,,,
1193,DocMarker,7040,84,384,13,13,15,14,88,436,enabled,,,
1194,-,7040,0,150,281,195,221,292,0,170,enabled,o,go 6278;,
1195,left,7040,0,0,319,102,116,331,0,0,enabled,l,go 7902;,
1196,boatMarker,7040,1,378,218,97,110,227,2,429,enabled,,,
1197,right,7040,0,370,319,109,124,331,0,420,enabled,r,go 7191;,
1198,qgea,7040,189,237,52,84,96,54,197,269,enabled,o,go 6278;,
1199,qdoc3 right,7040,0,370,100,45,51,104,0,420,enabled,o,go 7191;,
1200,qdoc3,7040,0,316,100,29,33,104,0,359,enabled,o,go 6278;,
1201,qdoc3,7040,0,345,100,26,30,104,0,391,enabled,,,
1202,boatMarker,7191,40,0,279,462,524,290,42,0,enabled,,,
1203,left,7191,0,0,320,116,132,332,0,0,enabled,l,go 7040;,
1204,right,7191,0,356,319,123,140,331,0,404,enabled,r,go 7516;,
1205,qdoc2,7191,0,115,75,247,280,78,0,131,enabled,,,
1206,moovMarker,7191,273,308,46,105,119,48,284,350,enabled,,,
1207,-,7516,0,213,229,274,311,238,0,242,enabled,o,go 7902;,
1208,left,7516,0,0,320,142,161,332,0,0,enabled,l,go 7191;,
1209,right,7516,0,371,111,108,123,116,0,421,enabled,r,go 7040;,
1210,-,7902,0,139,319,302,343,331,0,158,enabled,o,go 8079;pm BR Seagulls:Water Slosh Mx Mov;vm 70;,
1211,right,7902,0,373,201,111,126,209,0,423,enabled,r,go 7040;,
1212,qpla,7902,196,389,52,53,61,54,204,441,enabled,o,go 8079;pm BR Seagulls:Water Slosh Mx Mov;vm 70;,
1213,qpat2,7902,172,240,69,70,80,72,179,272,enabled,o,go 8079;pm BR Seagulls:Water Slosh Mx Mov;vm 70;,
1214,-,55730,19,115,270,252,286,281,20,131,enabled,o,go 55938;pm AR Lite Wind Mov;vm 80;,
1215,right,55730,0,367,320,121,138,332,0,416,enabled,r,go 55329;,
1216,left,55730,0,0,320,64,73,332,0,0,enabled,l,go 78050;,
1217,-,55329,0,132,275,220,250,286,0,150,enabled,o,go 56157;pm AR Lite Wind Mov;vm 50;,
1218,left,55329,0,0,320,133,151,332,0,0,enabled,l,go 55730;,
1219,right,55329,0,431,320,53,61,332,0,489,enabled,r,go 78050;,
1220,cover,55938,20,127,127,222,252,132,21,144,enabled,,,
1221,lever,55938,9,270,104,44,50,108,10,306,enabled,,,
1222,right,55938,0,304,319,174,198,331,0,345,enabled,r,"go 63509;pm AR Lite Wind Mov;vm 80;?? MY_SpaceSolved|ps EL SharpHum,sv MY_SpaceSolved=NO;",
1223,-,55938,0,91,319,159,181,331,0,104,enabled,,,
1224,left,55938,0,0,319,165,187,331,0,0,enabled,l,"go 63509;pm AR Lite Wind Mov;vm 80;?? MY_SpaceSolved|ps EL SharpHum,sv MY_SpaceSolved=NO;",
1225,-,55938,97,269,16,35,40,17,101,305,enabled,,cb MY_Spaceship controlBegan:\controlMoved:\controlEnded:;,
1226,CRT,55938,199,197,78,76,87,81,207,224,enabled,,"?? MY_SpaceSolved|ca X_Linking linkToAge:iSeleniticDB,sv MY_SpaceSolved=NO;",
1227,N1,55938,46,170,11,16,19,12,48,193,enabled,,cb MY_Spaceship sliderBegan:1\sliderMoved:1\sliderEnded:1;,
1228,N2,55938,46,185,11,16,19,12,48,210,enabled,,cb MY_Spaceship sliderBegan:2\sliderMoved:2\sliderEnded:2;,
1229,N3,55938,46,200,11,16,19,12,48,227,enabled,,cb MY_Spaceship sliderBegan:3\sliderMoved:3\sliderEnded:3;,
1230,N4,55938,46,215,11,16,19,12,48,244,enabled,,cb MY_Spaceship sliderBegan:4\sliderMoved:4\sliderEnded:4;,
1231,N5,55938,46,230,11,16,19,12,48,261,enabled,,cb MY_Spaceship sliderBegan:5\sliderMoved:5\sliderEnded:5;,
1232,left,56157,0,0,319,240,272,331,0,0,enabled,l,zm -1.0=0=0=0.25;in 0.25\go 65713;,
1233,right,56157,0,240,319,239,271,331,0,272,enabled,r,zm -1.0=0=0=0.25;in 0.25\go 65713;,
1234,keyboard,56157,60,77,105,324,368,109,63,88,enabled,,,
1235,keymask,56157,100,145,57,22,25,60,104,165,enabled,,,
1236,0,56157,100,87,58,20,23,61,104,99,enabled,,cb MY_Spaceship keyBegan:85=6=58=28=-12.0=85=100=30=58\keyMoved:\keyEnded:;,
1237,2,56157,98,101,59,20,23,62,102,115,enabled,,cb MY_Spaceship keyBegan:152=21=59=29=-10.0=100=100=28=58\keyMoved:\keyEnded:;,
1238,1,56157,132,106,30,14,16,32,137,121,enabled,,cb MY_Spaceship keyBegan:51=29=31=20=-11.0=107=132=18=29\keyMoved:\keyEnded:;,
1239,4,56157,95,120,66,16,19,69,99,136,enabled,,cb MY_Spaceship keyBegan:85=39=57=25=-8.0=117=99=25=58\keyMoved:\keyEnded:;,
1240,6,56157,97,135,62,15,17,65,101,153,enabled,,cb MY_Spaceship keyBegan:151=55=59=29=-6.0=131=99=26=58\keyMoved:\keyEnded:;,
1241,7,56157,99,147,56,16,19,59,103,167,enabled,,cb MY_Spaceship keyBegan:85=72=59=24=-5.0=145=100=22=57\keyMoved:\keyEnded:;,
1242,9,56157,95,162,67,18,21,70,99,184,enabled,,cb MY_Spaceship keyBegan:151=89=60=23=-3.0=161=99=19=58\keyMoved:\keyEnded:;,
1243,11,56157,95,175,67,20,23,70,99,199,enabled,,cb MY_Spaceship keyBegan:85=105=57=24=-1.0=175=100=21=56\keyMoved:\keyEnded:;,
1244,12,56157,95,188,67,19,22,70,99,214,enabled,,cb MY_Spaceship keyBegan:151=121=59=20=0.0=188=99=19=57\keyMoved:\keyEnded:;,
1245,14,56157,97,202,63,17,20,66,101,229,enabled,,cb MY_Spaceship keyBegan:85=137=57=19=2.0=203=100=18=56\keyMoved:\keyEnded:;,
1246,16,56157,96,217,64,15,17,67,100,246,enabled,,cb MY_Spaceship keyBegan:151=153=59=19=4.0=217=99=18=57\keyMoved:\keyEnded:;,
1247,18,56157,97,232,62,15,17,65,101,263,enabled,,cb MY_Spaceship keyBegan:86=170=56=17=6.0=232=100=15=56\keyMoved:\keyEnded:;,
1248,19,56157,98,247,61,15,17,64,102,280,enabled,,cb MY_Spaceship keyBegan:152=186=58=18=7.0=246=100=16=56\keyMoved:\keyEnded:;,
1249,21,56157,97,261,61,15,17,64,101,296,enabled,,cb MY_Spaceship keyBegan:84=203=57=17=9.0=261=99=15=56\keyMoved:\keyEnded:;,
1250,23,56157,98,273,59,15,17,62,102,310,enabled,,cb MY_Spaceship keyBegan:151=215=59=21=11.0=273=99=18=57\keyMoved:\keyEnded:;,
1251,35,56157,94,372,67,21,24,70,98,422,enabled,,cb MY_Spaceship keyBegan:85=326=56=25=23.0=368=100=26=56\keyMoved:\keyEnded:;,
1252,33,56157,97,358,63,20,23,66,101,406,enabled,,cb MY_Spaceship keyBegan:152=310=59=28=21.0=356=100=24=57\keyMoved:\keyEnded:;,
1253,31,56157,96,341,62,20,23,65,100,387,enabled,,cb MY_Spaceship keyBegan:85=291=57=29=19.0=339=100=25=55\keyMoved:\keyEnded:;,
1254,30,56157,98,329,61,19,22,64,102,373,enabled,,cb MY_Spaceship keyBegan:151=278=59=27=18.0=329=99=22=57\keyMoved:\keyEnded:;,
1255,28,56157,97,315,61,18,21,64,101,357,enabled,,cb MY_Spaceship keyBegan:85=261=57=25=16.0=315=100=19=55\keyMoved:\keyEnded:;,
1256,26,56157,97,302,63,17,20,66,101,343,enabled,,cb MY_Spaceship keyBegan:151=250=59=20=14.0=302=99=19=57\keyMoved:\keyEnded:;,
1257,24,56157,97,285,61,18,21,64,101,323,enabled,,cb MY_Spaceship keyBegan:85=229=57=24=12.0=285=100=20=55\keyMoved:\keyEnded:;,
1258,3,56157,130,121,30,16,19,32,135,138,enabled,,cb MY_Spaceship keyBegan:6=44=31=19=-9.0=120=132=18=30\keyMoved:\keyEnded:;,
1259,5,56157,130,135,30,13,15,32,135,153,enabled,,cb MY_Spaceship keyBegan:52=60=29=17=-7.0=134=133=16=28\keyMoved:\keyEnded:;,
1260,8,56157,129,161,31,15,17,33,134,183,enabled,,cb MY_Spaceship keyBegan:6=90=30=17=-4.0=161=132=16=29\keyMoved:\keyEnded:;,
1261,10,56157,130,175,30,13,15,32,135,199,enabled,,cb MY_Spaceship keyBegan:51=107=30=13=-2.0=176=132=12=29\keyMoved:\keyEnded:;,
1262,13,56157,130,202,30,11,13,32,135,229,enabled,,cb MY_Spaceship keyBegan:5=135=32=14=1.0=201=131=13=31\keyMoved:\keyEnded:;,
1263,15,56157,130,216,30,11,13,32,135,245,enabled,,cb MY_Spaceship keyBegan:50=153=30=10=3.0=216=131=10=29\keyMoved:\keyEnded:;,
1264,17,56157,129,229,31,10,12,33,134,260,enabled,,cb MY_Spaceship keyBegan:5=167=32=12=5.0=229=131=11=31\keyMoved:\keyEnded:;,
1265,20,56157,130,255,30,11,13,32,135,289,enabled,,cb MY_Spaceship keyBegan:50=196=29=10=8.0=255=131=9=28\keyMoved:\keyEnded:;,
1266,22,56157,130,268,30,11,13,32,135,304,enabled,,cb MY_Spaceship keyBegan:5=211=31=11=10.0=268=131=10=30\keyMoved:\keyEnded:;,
1267,25,56157,130,292,30,15,17,32,135,331,enabled,,cb MY_Spaceship keyBegan:51=239=30=14=13.0=293=131=13=30\keyMoved:\keyEnded:;,
1268,27,56157,130,305,30,15,17,32,135,346,enabled,,cb MY_Spaceship keyBegan:5=253=31=16=15.0=305=131=15=30\keyMoved:\keyEnded:;,
1269,29,56157,130,318,30,15,17,32,135,361,enabled,,cb MY_Spaceship keyBegan:51=269=30=14=17.0=319=131=15=30\keyMoved:\keyEnded:;,
1270,32,56157,130,345,30,15,17,32,135,391,enabled,,cb MY_Spaceship keyBegan:6=296=30=19=20.0=344=130=17=30\keyMoved:\keyEnded:;,
